WIP,REV NO ,BOM_days,정상,준긴급,최소,LT부족,WO미발행,기타,설계(REV),설계문제,설계보류,자재문제,제작지연,품질문제,CN,CS,DSS,HSCS,LTCS,NA,SDSS,SS,TN,DIA,Joint 수,중량,두께,(주)성광테크,부흥,삼성중공업(주)거제,삼성중공업_해)의장1부(내부용),삼성중공업_해)의장2부의장4과(내부용,성일SIM함안공장,칠서피앤에스,피앤엘,납품기준일-WO일,Process day(입고일-WO일)
1180,2,121,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,22,397,5,0,0,0,0,0,0,1,0,21,35
1180,2,143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18,12,375,5,0,0,0,0,0,0,1,0,21,35
1180,3,121,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,22,330,5,0,0,0,0,0,0,1,0,21,29
1180,1,99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,22,213,5,0,0,0,0,0,0,1,0,21,53
1180,3,52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,14,188,5,0,0,0,0,0,0,1,0,21,47
1180,2,89,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,22,295,5,0,0,0,0,0,0,1,0,21,21
1180,1,75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,4,72,6,0,0,0,0,0,0,1,0,21,22
1180,2,55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,10,373,5,0,0,0,0,0,0,1,0,21,25
1180,2,33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,4,913,24,0,0,0,0,0,0,1,0,21,35
1180,1,56,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,175,6,0,0,0,0,0,0,1,0,21,25
1180,1,160,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,27,6,0,0,0,0,0,0,1,0,21,29
1180,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,1,0,56,12
1180,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,2,281,6,0,0,0,0,0,0,1,0,21,25
1180,2,141,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24,1,307,6,0,0,0,0,0,0,1,0,21,15
260,1,21,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,15,468,9,0,0,1,0,0,0,0,0,21,33
1180,2,135,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,85,5,0,0,0,0,0,0,1,0,21,16
260,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,5,3,0,0,1,0,0,0,0,0,21,8
260,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,0,0,1,0,0,0,0,0,21,12
260,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,3,0,0,1,0,0,0,0,0,21,12
260,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,0,0,1,0,0,0,0,0,21,12
260,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,3,0,0,1,0,0,0,0,0,21,12
260,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,0,0,1,0,0,0,0,0,21,12
260,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,3,0,0,1,0,0,0,0,0,21,12
262,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,24,6,0,0,1,0,0,0,0,0,21,11
1104,0,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,9,6,0,0,0,0,0,0,1,0,21,20
262,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,5,423,7,0,0,1,0,0,0,0,0,21,24
1104,2,145,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,6,169,5,0,0,0,0,0,0,1,0,21,24
1104,2,165,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,8,244,5,0,0,0,0,0,0,1,0,21,24
1104,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,107,5,0,0,0,0,0,0,1,0,24,21
1104,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,20,7,0,0,0,0,0,0,1,0,24,28
272,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8,3,3,0,0,1,0,0,0,0,0,21,32
560,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,3,6,0,0,0,0,0,1,0,0,21,37
560,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,5,9,0,0,0,0,0,1,0,0,21,37
1052,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4,6,0,0,0,0,0,0,1,0,21,39
560,1,98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12,38,9,0,0,0,0,0,1,0,0,21,45
417,1,98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,11,21,9,1,0,0,0,0,0,0,0,21,35
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,9,6,0,0,0,0,0,1,0,0,21,45
417,1,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,5,9,1,0,0,0,0,0,0,0,21,35
1052,0,29,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,0,0,0,0,0,0,1,0,21,39
1052,0,29,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,0,0,0,0,0,0,1,0,21,39
284,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,12,5,0,0,0,0,1,0,0,0,21,43
560,0,88,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,10,6,0,0,0,0,0,1,0,0,21,37
417,0,88,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,12,6,1,0,0,0,0,0,0,0,21,35
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,17,6,0,0,0,0,0,1,0,0,21,37
560,2,88,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,17,23,6,0,0,0,0,0,1,0,0,21,45
417,0,88,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,10,6,1,0,0,0,0,0,0,0,21,29
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,15,6,0,0,0,0,0,1,0,0,21,37
284,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,10,5,0,0,0,0,1,0,0,0,21,38
284,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,5,5,0,0,0,0,1,0,0,0,21,43
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,7,6,0,0,0,0,0,1,0,0,21,37
284,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,9,5,0,0,0,0,1,0,0,0,21,38
284,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,20,5,0,0,0,0,1,0,0,0,21,38
1052,0,101,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,7,607,29,0,0,0,0,0,0,1,0,31,50
417,0,121,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,13,6,1,0,0,0,0,0,0,0,21,74
417,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,9,1,0,0,0,0,0,0,0,23,29
417,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,19,9,1,0,0,0,0,0,0,0,52,35
560,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,18,9,0,0,0,0,0,1,0,0,52,37
417,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,17,9,1,0,0,0,0,0,0,0,52,35
1052,0,107,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,0,0,0,0,0,0,1,0,21,28
1052,0,107,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,0,0,0,0,0,0,1,0,21,28
1052,0,107,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,0,0,0,0,0,0,1,0,21,28
1052,0,107,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,0,0,0,0,0,0,1,0,21,28
284,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,5,0,0,0,0,1,0,0,0,23,38
560,0,119,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,20,6,0,0,0,0,0,1,0,0,21,21
417,0,107,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,14,6,1,0,0,0,0,0,0,0,21,74
560,0,107,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,14,6,0,0,0,0,0,1,0,0,21,21
417,0,65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,12,6,1,0,0,0,0,0,0,0,31,35
560,0,65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,19,6,0,0,0,0,0,1,0,0,31,37
560,1,65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,7,9,0,0,0,0,0,1,0,0,31,42
1052,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,5,323,5,0,0,0,0,0,0,1,0,21,39
1052,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14,4,276,5,0,0,0,0,0,0,1,0,21,39
284,0,107,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,6,5,0,0,0,0,1,0,0,0,21,38
284,0,107,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,7,5,0,0,0,0,1,0,0,0,21,38
284,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,7,5,0,0,0,0,1,0,0,0,23,38
1052,0,143,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,8,5,0,0,0,0,0,0,1,0,21,39
417,1,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,9,1,0,0,0,0,0,0,0,31,29
560,1,122,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,13,9,0,0,0,0,0,1,0,0,21,50
417,2,99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,8,38,9,1,0,0,0,0,0,0,0,21,51
1052,1,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,6,0,0,0,0,0,0,1,0,21,58
284,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,24,9,0,0,0,0,1,0,0,0,21,38
284,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,24,9,0,0,0,0,1,0,0,0,21,38
284,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,24,9,0,0,0,0,1,0,0,0,21,38
284,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,24,9,0,0,0,0,1,0,0,0,21,38
1052,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,48,11,0,0,0,0,0,0,1,0,21,28
1052,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,48,11,0,0,0,0,0,0,1,0,21,28
1052,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,46,11,0,0,0,0,0,0,1,0,21,28
1052,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,46,11,0,0,0,0,0,0,1,0,21,28
1052,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,46,11,0,0,0,0,0,0,1,0,21,28
1052,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,46,11,0,0,0,0,0,0,1,0,21,28
417,0,70,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,18,6,1,0,0,0,0,0,0,0,21,35
1052,0,70,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,12,552,18,0,0,0,0,0,0,1,0,21,60
1052,0,70,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,10,64,8,0,0,0,0,0,0,1,0,21,28
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,9,0,0,0,0,0,1,0,0,21,11
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,9,0,0,0,0,0,1,0,0,21,29
417,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,9,1,0,0,0,0,0,0,0,21,14
1052,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,233,8,0,0,0,0,0,0,1,0,21,60
560,0,119,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3,77,8,0,0,0,0,0,1,0,0,21,50
417,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,3,76,8,1,0,0,0,0,0,0,0,21,44
284,0,67,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,33,6,0,0,0,0,1,0,0,0,21,17
417,1,67,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,9,1,0,0,0,0,0,0,0,21,35
284,0,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,7,5,0,0,0,0,1,0,0,0,21,38
284,0,68,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,7,5,0,0,0,0,1,0,0,0,21,38
1052,0,67,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,6,6,0,0,0,0,0,0,1,0,21,39
560,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,4,9,0,0,0,0,0,1,0,0,59,37
417,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,13,9,1,0,0,0,0,0,0,0,59,29
560,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,14,9,0,0,0,0,0,1,0,0,59,37
417,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,14,9,1,0,0,0,0,0,0,0,59,29
560,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,13,9,0,0,0,0,0,1,0,0,59,37
417,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,4,9,1,0,0,0,0,0,0,0,59,35
417,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,6,48,9,1,0,0,0,0,0,0,0,59,35
560,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,5,29,9,0,0,0,0,0,1,0,0,59,45
560,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,67,9,0,0,0,0,0,1,0,0,59,29
560,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,67,9,0,0,0,0,0,1,0,0,59,29
560,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,17,9,0,0,0,0,0,1,0,0,59,29
284,1,83,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,5,6,0,0,0,0,1,0,0,0,21,43
417,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,22,8,1,0,0,0,0,0,0,0,21,92
417,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,32,8,1,0,0,0,0,0,0,0,21,92
417,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,10,40,9,1,0,0,0,0,0,0,0,21,92
560,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,13,9,0,0,0,0,0,1,0,0,21,45
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,9,0,0,0,0,0,1,0,0,21,24
272,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,5,4,0,0,1,0,0,0,0,0,21,24
417,3,58,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2,98,8,1,0,0,0,0,0,0,0,45,43
1052,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,4,229,13,0,0,0,0,0,0,1,0,21,31
284,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,8,5,0,0,0,0,1,0,0,0,21,38
284,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,5,0,0,0,0,1,0,0,0,21,38
417,0,112,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,11,9,1,0,0,0,0,0,0,0,28,57
1052,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,26,105,8,0,0,0,0,0,0,1,0,21,28
560,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2,71,8,0,0,0,0,0,1,0,0,21,18
1052,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,21,8,0,0,0,0,0,0,1,0,21,39
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,17,7,0,0,0,0,0,1,0,0,21,15
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,0,0,0,0,0,1,0,0,21,16
417,0,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,1,0,0,0,0,0,0,0,21,30
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,0,0,0,0,0,1,0,0,21,16
417,0,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,1,0,0,0,0,0,0,0,21,30
1052,0,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,7,6,0,0,0,0,0,0,1,0,21,25
1052,0,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,10,6,0,0,0,0,0,0,1,0,21,39
1052,0,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,8,6,0,0,0,0,0,0,1,0,21,25
1052,0,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,11,6,0,0,0,0,0,0,1,0,21,25
1052,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,6,0,0,0,0,0,0,1,0,21,36
417,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,7,6,1,0,0,0,0,0,0,0,21,35
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,7,6,0,0,0,0,0,1,0,0,21,37
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,0,0,0,0,0,1,0,0,21,18
417,0,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,1,0,0,0,0,0,0,0,21,30
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,0,0,0,0,0,1,0,0,21,18
417,0,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,1,0,0,0,0,0,0,0,21,30
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,9,0,0,0,0,0,1,0,0,21,29
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,0,0,0,0,0,1,0,0,21,18
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,0,0,0,0,0,1,0,0,21,18
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,0,0,0,0,0,1,0,0,21,18
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,0,0,0,0,0,1,0,0,21,18
417,0,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,1,0,0,0,0,0,0,0,21,30
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,0,0,0,0,0,1,0,0,21,18
417,0,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,1,0,0,0,0,0,0,0,21,30
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,0,0,0,0,0,1,0,0,21,18
417,0,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,1,0,0,0,0,0,0,0,21,30
417,0,130,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,10,1771,11,1,0,0,0,0,0,0,0,21,56
560,0,48,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,1,496,11,0,0,0,0,0,1,0,0,21,21
417,0,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,1,0,0,0,0,0,0,0,21,30
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,0,0,0,0,0,1,0,0,21,18
417,0,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,1,0,0,0,0,0,0,0,21,30
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,0,0,0,0,0,1,0,0,21,18
417,0,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,9,1,0,0,0,0,0,0,0,21,30
1052,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,62,7,0,0,0,0,0,0,1,0,21,39
284,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8,14,5,0,0,0,0,1,0,0,0,21,38
417,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,15,9,1,0,0,0,0,0,0,0,21,30
417,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,21,9,1,0,0,0,0,0,0,0,21,30
560,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,24,9,0,0,0,0,0,1,0,0,21,42
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,24,9,0,0,0,0,0,1,0,0,28,43
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,22,9,0,0,0,0,0,1,0,0,28,43
560,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,13,9,0,0,0,0,0,1,0,0,21,42
284,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,5,0,0,0,0,1,0,0,0,21,38
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,9,0,0,0,0,0,1,0,0,21,11
284,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,5,0,0,0,0,1,0,0,0,21,38
284,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,3,5,0,0,0,0,1,0,0,0,21,38
1052,0,33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,15,6,0,0,0,0,0,0,1,0,21,35
417,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,97,7,1,0,0,0,0,0,0,0,21,30
560,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,89,7,0,0,0,0,0,1,0,0,21,37
560,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,63,7,0,0,0,0,0,1,0,0,21,42
417,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2,81,7,1,0,0,0,0,0,0,0,21,30
1052,0,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,36,6,0,0,0,0,0,0,1,0,21,35
